id,sku,name,current_category,current_subcategory,suggested_category,suggested_subcategory
2a7d7f6f-55d4-4135-9735-ce55963a81c1,23-190-16,"Plester Instrument for placing wire prothesis",Uncategorized,General,,
1c058e5c-5c1d-40c3-8dd0-60eb53297fcb,13-258-05,"Snyder-O",Uncategorized,General,,
13c342b0-f143-40f1-9b56-44291475a0f5,21-256-30,"Pestalozza Placenta Scoop",Uncategorized,General,,
f747972a-bcb9-4a78-bfa0-85cda4e08fc3,21-100-35,"Martin Pelvimeter",Uncategorized,General,,
edab358e-3813-4bf6-aeb1-df66143d158e,21-178-27,"Smellie Perforator",Uncategorized,General,,
e7717bb7-512a-4008-b470-fd5f59e8c749,21-106-33,"Breisky Pelvimeter",Uncategorized,General,,
daaaf43d-6af5-4e87-a0af-36dfd2d00070,20-230-80,"20-230-80",Uncategorized,General,,
004247cd-7460-48e7-b7b4-e54bee54424e,20-330-15,"Doyen Myoma Screws",Uncategorized,General,,
47800d6e-7067-4316-b87f-5689c9700239,21-254-01,"Cuzzi Placenta Scoop",Uncategorized,General,,
8215ddbe-d8aa-4648-b8b3-867ffd4b85fb,15-287-23,"Sharp Scoops",Uncategorized,General,,
96e30224-f641-4f09-9a54-e56a19a796c6,20-332-17,"Myoma Screws",Uncategorized,General,,
e357c336-265f-4873-92fe-5d29e881d4b0,15-261-00,"Vessel Knives",Uncategorized,General,,
533d05ce-4407-41f9-8f30-8c0ba0237955,20-198-40,"Breisky Vaginal Speculm",Uncategorized,General,,
1e01ebee-1bdb-4063-a134-4b53bcba9624,18-296-01,"Hirschmann Anuscope",Uncategorized,General,,
6d0cc872-d1d6-4613-a44e-7316471788e9,19-204-00,"Knutson-Koch Urethrography Instrument",Uncategorized,General,,
75bf5e93-80ec-4a60-afd3-aee1a4181aff,18-298-14,"Ives-Fansler Anuscope",Uncategorized,General,,
99f43236-ee5b-4ff9-8ff4-028c42887395,18-330-38,"Swab holder",Uncategorized,General,,
63a2aed3-2712-4466-87a9-8dc192a41cf9,20-196-20,"Breisky Vaginal Speculm",Uncategorized,General,,
6561aded-48c5-493d-9922-07e1e2d5c9ff,19-194-16,"Hajek Irrigating cannula",Uncategorized,General,,
9120505b-5839-42c6-916a-df2d447c340d,18-294-01,"Bensaude Anuscope",Uncategorized,General,,
c438eb9c-3757-4471-b6a2-9ee8cc7300b1,18-332-38,"Swab holder",Uncategorized,General,,
6824149b-07f3-4092-ac3f-20f2914731cd,18-328-00,"Ford-Dixon Haemmorrhoidal ligator with loading attachment an",Uncategorized,General,,
d24ee95f-2ee7-473f-a0a0-9bbd5415ff41,20-195-20,"Breisky Vaginal Speculm",Uncategorized,General,,
3767ef19-bdf2-441a-bcad-6d3830472de6,19-216-12,"Sachse Meatotome",Uncategorized,General,,
4af5500c-63cd-465a-bd46-b225b6dcfdea,18-340-09,"Katzenstein",Uncategorized,General,,
15a1e917-2e32-4f26-8a6a-f63c310d7a23,09-158-15,"Trocar for puncturing",Uncategorized,General,,
05c6c79f-78ae-4a98-8cd1-e02a0cf46d94,18-324-10,"Rudd Hemorrhoidal ligators",Uncategorized,General,,
a49257c0-4749-40f3-966c-d94f2fd030f6,18-344-30,"Buie Section tube",Uncategorized,General,,
ce5cbc1b-1f99-4bdb-b8c1-ca7be34e58c9,19-202-00,"Knutson Urethrography Instrument",Uncategorized,General,,
c719286c-71f9-4213-b5c9-aa60bc9a8c08,18-326-00,"Mcgivney Haemmorrhoidal ligator with loading attachment and ",Uncategorized,General,,
629a73c2-fe53-4005-b0e4-e22fb8aaa6c2,15-290-03,"Tumor Forks",Uncategorized,General,,
46ce33bf-2f93-4d8a-b930-e6042b681ead,15-288-23,"Sharp Scoops",Uncategorized,General,,
e2af9e4c-2268-470e-9ebd-a14c6c3c9b2c,09-136-08,"Redon Needle",Uncategorized,General,,
41899193-df1f-40dd-8222-91f6f392f9da,15-258-00,"Vessel Knives",Uncategorized,General,,
e9a7671e-c28e-48d0-b809-58768be6a291,15-262-00,"Vessel Knives",Uncategorized,General,,
d913635a-23ff-4d0f-8570-5e6a0c628336,15-259-00,"Vessel Knives",Uncategorized,General,,
4d2b5505-30ce-434d-a100-9d43b10d56fe,15-254-18,"Sharp Scoop",Uncategorized,General,,
a5adfa7b-cf77-4b97-8c7b-8cace6a5c43f,14-274-01,"Gregory",Uncategorized,General,,
0eefb8a3-f1e3-4beb-a58d-841d5cba0270,15-256-00,"Vessel Knives",Uncategorized,General,,
247eaebe-ee2e-4f71-9d67-548c85f6b598,15-260-00,"Vessel Knives",Uncategorized,General,,
72e51ddf-501c-4ceb-8ca0-980ec6c6a3f5,13-988-01,"Cerclage wire without eye",Uncategorized,General,,
859c3bb1-e639-4afc-96f6-da72c29568e3,15-255-23,"Suture Pusher",Uncategorized,General,,
fa1187c9-231f-4d2e-9a98-d14c0c27013e,14-272-09,"Gregory",Uncategorized,General,,
8ace2089-e782-4193-a1ed-2c04c4230e1f,14-110-21,"Schumacher Sternum Shears",Uncategorized,General,,
695bb94a-068e-4dca-b610-6d65458643a2,13-990-01,"Drill Bit",Uncategorized,General,,
142e871a-310b-4565-aaa5-1bfd2110698b,20-230-84,"20-230-84",Uncategorized,General,,
ab6bb73b-5d97-4f05-9ddf-de9324920f58,13-991-01,"Tap for 6",Uncategorized,General,,
6c2f38a8-40ea-42ba-8f7a-b8d1bc6c7630,13-984-01,"Double Drill Sleeve",Uncategorized,General,,
70053d6b-bd87-4577-8f84-fd6b5f8084f4,13-982-00,"Reverse Awl",Uncategorized,General,,
0940315f-646a-4797-bdfa-c313abeffebc,13-986-01,"Depth Gauge",Uncategorized,General,,
f111cfb2-d488-4a01-825f-9a475bed6829,14-100-23,"Bone Shears",Uncategorized,General,,
a25c6b55-9f46-4f3f-8741-6289083a2d38,13-987-01,"Cerclage wire with eye",Uncategorized,General,,
40eae7b7-2739-4457-a31f-29fa3dec6c18,13-992-00,"Epiphyseal Staples Set",Uncategorized,General,,
ca111d2e-35d8-4ce4-aa23-0f92ea4094e6,13-989-01,"Tap for 4",Uncategorized,General,,
161cdc6b-2fe8-4867-9ce2-44f34198579a,13-985-01,"Loaded Drill Guide",Uncategorized,General,,
9d69ea1f-1ecb-4317-8b46-c0d75b9fc85d,15-257-00,"Vessel Knives",Uncategorized,General,,
bf1c1533-c3cc-48b0-b0b1-be965208cd2f,13-983-01,"Double Drill Sleeve",Uncategorized,General,,
79d1478c-fc00-4a09-976d-b316f4237029,25-184-00,"Young Rubber inserts (Pair)",Uncategorized,General,,
ff1e60b2-ad32-4c76-8d1c-298b59feeb71,08-130-15,"Pinard Fetoscope",Uncategorized,General,,
d3d71de9-731f-4776-92ec-21a99bd95e6e,08-152-14,"Carroll Finger Goniometer",Uncategorized,General,,
7846503d-e2fe-4b4d-b14a-15bd13643601,09-114-03,"Coakley Antrum Trocar",Uncategorized,General,,
39f697df-6cb5-412f-8687-5d63253197bd,08-240-10,"Dermatoscope",Uncategorized,General,,
078810ee-0d2c-4234-b4b3-59fb5540d3ec,09-106-01,"Trocar",Uncategorized,General,,
0d6a5aa2-5b9c-4154-bc2b-06399e6ea9d3,07-174-14,"Cotton applicator",Uncategorized,General,,
22fb86d9-936b-430a-aaea-94088718f420,07-183-18,"Jobson-Horne Applicator",Uncategorized,General,,
9dc9c59a-a670-41b7-bf26-ca45b74892fa,08-150-01,"Jameson Caliper",Uncategorized,General,,
78ab4797-57b8-448c-8367-809528dd4299,09-110-01,"Gall Bladder Trocars",Uncategorized,General,,
51f4b346-e1db-4ea4-b4e3-e54bfd8265c0,07-144-16,"Probe",Uncategorized,General,,
d042ed9c-93ef-4fb0-853b-bfa0739e4704,08-158-32,"Bertillon Caliper",Uncategorized,General,,
e7482a72-6e27-456c-b373-c023a2626e4e,08-154-11,"Townley Caliper",Uncategorized,General,,
cadb5a54-c9a1-4be9-9617-6047dd4467b9,07-168-14,"Cotton applicator",Uncategorized,General,,
e60bcca2-8f74-475b-8eae-3098eb9ab4aa,07-180-18,"Cotton applicator",Uncategorized,General,,
df057bfb-4044-44c2-bdcb-e6cadf5e4e84,07-182-27,"Cotton applicator",Uncategorized,General,,
93a9ff72-5b63-43c3-82b3-3848de135304,09-108-01,"Empyema Trocar",Uncategorized,General,,
5055c58f-fac8-4ce9-ad7a-50f1ff584fed,08-156-01,"Moltgen Flexometer",Uncategorized,General,,
74be60ee-4241-4cfd-9401-20fc266ae050,08-162-01,"Iwanson Caliper",Uncategorized,General,,
cd5583b9-97b8-4a34-9e44-13e2f4fddb67,08-164-14,"Boley Caliper",Uncategorized,General,,
62b2d38a-a7fb-4123-9613-23de9060bbc3,07-172-14,"Cotton applicator",Uncategorized,General,,
35fe527f-5216-4675-ba04-24f92ff50fd9,09-132-08,"Redon Needle",Uncategorized,General,,
3d35da19-8133-49e6-9549-efd30d8ff8d8,09-112-04,"Pierce Antrum Trocar",Uncategorized,General,,
35d66a96-2cad-4daa-9080-473fee35146a,09-104-01,"Trocar",Uncategorized,General,,
2ea664eb-8a9f-473c-ab5e-35c1b7c211c3,08-132-18,"Pinard Fetoscope",Uncategorized,General,,
21da5560-38bc-4581-8af2-b2b8fc9e3e02,08-166-23,"Caliper",Uncategorized,General,,
981dbb00-6dbd-4fde-aa20-50bc8eded125,07-176-16,"Cotton applicator",Uncategorized,General,,
f67eaf4a-c1d5-4cf3-b8d6-e86347a0633e,13-975-02,"Hexagonal screw driver",Uncategorized,General,,
3b3708c1-86b9-4f8d-9113-a4da34d2b058,09-134-08,"Redon Needle",Uncategorized,General,,
a9671445-a053-4a08-9dee-e1c3f2a6ff03,09-102-00,"Universal Trocar",Uncategorized,General,,
c2707eb6-bcab-4647-b9a7-9d4dad21eb86,08-168-22,"Caliper",Uncategorized,General,,
c6bfc3f3-8e13-443e-9f76-e2f9ee1a50ef,07-178-18,"Cotton applicator",Uncategorized,General,,
2da438b0-998c-427b-936a-c9d7bb0983c9,08-245-20,"Dermatoscope",Uncategorized,General,,
55c7dba2-c308-475f-98c5-2aa383301400,09-100-18,"Klima Rosegger Sternal puncture needle",Uncategorized,General,,
bbcf4875-2658-4eed-a11d-2239d4153d76,07-154-11,"Modell PICCOLO Cotton Applicator",Uncategorized,General,,
b82dabbe-51ad-4af1-a1b8-031e4e00b9d8,09-130-08,"Redon Needle",Uncategorized,General,,
7b9d68fc-5a94-49d4-9fb8-74b570b0080b,06-656-00,"Vickers Low-Profile Complete",Uncategorized,General,,
45140403-8ed7-411d-afc8-42e4fb4ceeb8,07-164-14,"Lathbury-Farrell cotton applicator",Uncategorized,General,,
7cd7bd1f-4476-41f8-bbe4-3bdf40e78542,13-971-16,"Walton Finger Ring Saw",Uncategorized,General,,
b435b5de-5032-4de0-95bd-d3293197c423,13-702-23,"Bunnell Tendon Passer",Uncategorized,General,,
e286e052-a19f-4377-bde4-31a99dfca830,13-588-14,"Bone Lever",Uncategorized,General,,
dddc8051-3cbb-4278-9ad3-4969f9197c3e,13-622-26,"Bone Lever",Uncategorized,General,,
cd3c63eb-7e3b-4a31-be9e-ea8605179993,13-598-16,"Bone Lever",Uncategorized,General,,
b88f9d4c-4811-479d-9de0-a37493cbfa7c,13-596-16,"Bone Lever",Uncategorized,General,,
40101849-6cd8-4c26-9d70-670000cf7a31,13-632-08,"Bone Lever",Uncategorized,General,,
5889e3fe-e617-49b1-a9bb-810ea3accd5e,13-674-20,"Chnad",Uncategorized,General,,
d5a2b076-3b3d-46a4-9e25-4c5ec1f91aaf,13-590-15,"Bone Lever",Uncategorized,General,,
6e91095f-c1ed-4385-b600-ca51a7e10333,13-628-29,"Schumacher Bone Lever",Uncategorized,General,,
dbb0b12b-70f3-4976-b55a-c498b36d50e1,13-600-12,"Bone Lever",Uncategorized,General,,
13f8b7b1-c06f-41e7-9f7e-f2e83118158e,13-648-15,"Tiemann-Kolbel Glenoid lever",Uncategorized,General,,
6cbacf2f-6071-4051-a12e-1bdcfef3cdda,13-618-24,"Bone Lever",Uncategorized,General,,
fc01fd15-b9ab-44a5-a7d9-3a570eb14d31,13-696-00,"Tendon passing instrument",Uncategorized,General,,
b742c4e5-35ec-48ea-b258-8c64757a8092,13-650-20,"Tiemann-Kolbel Glenoid lever",Uncategorized,General,,
064a8f98-15e6-4d16-a7ed-46401c1ec43b,13-630-06,"Bone Lever",Uncategorized,General,,
cd73ef16-0ffc-4f86-9bac-c5e95e84248f,13-612-22,"Wagner Bone Lever",Uncategorized,General,,
f9e6d0ab-0a0d-4052-ac30-fcf7c4799dd8,13-592-15,"Bone Lever",Uncategorized,General,,
4d31f873-8561-4d7a-9647-bfa2f08a3268,13-626-34,"Schumacher Mod",Uncategorized,General,,
e1e51e52-c7ea-4548-a741-a2cb0bea73bc,13-614-22,"Bone Lever",Uncategorized,General,,
f119a8ef-f7d4-42a8-9de8-16b0fdbef9f5,13-634-27,"Bone Lever",Uncategorized,General,,
1e2774f3-d445-4bbc-ad56-96c60884fa15,13-616-24,"Bone Lever",Uncategorized,General,,
6c388fcf-b805-4cee-b1f6-c85fa294ff9e,13-214-04,"Screw driver",Uncategorized,General,,
d7d43993-fc5f-43ff-8dfc-ba782e228745,07-170-14,"Cotton applicator",Uncategorized,General,,
d15129f5-d57e-4ff0-9c0d-82174caf0f05,07-162-12,"Farrell cotton applicator",Uncategorized,General,,
0cb71b83-27e9-4e5e-bed9-0705df523108,06-362-19,"Davidson",Uncategorized,General,,
df032864-b645-4fcd-98b6-73389aa2f9ca,06-396-01,"St",Uncategorized,General,,
8a19d911-49ab-4fdd-ae5a-7930ed252f81,06-410-00,"Rochard fixation device",Uncategorized,General,,
2f1a1f78-f051-4c7d-8367-c7396178f401,06-364-18,"Davidson",Uncategorized,General,,
076dca77-e8ec-482b-bef8-a5087b676e1b,13-236-14,"Drilling chuck",Uncategorized,General,,
11e3df6e-3c57-4f0b-bb7a-74080728c4d5,06-418-01,"Sterberg Lip and Cheek Retracror",Uncategorized,General,,
5b95b8c0-fbef-45b2-98a2-5cdff4eec329,13-234-11,"Reill Drilling chuck",Uncategorized,General,,
b0aaf123-7710-418b-9f4b-5bfaceff6c92,13-258-03,"Snyder-O",Uncategorized,General,,
bf75aca0-4a56-445e-a698-6e19e7f4b57e,06-414-22,"Doyen-variation Fixation Device",Uncategorized,General,,
17c130b0-60a5-470e-ba3e-325d55f98644,13-238-15,"Drilling chuck",Uncategorized,General,,
4ee3862d-59c0-48cd-8006-07a576a80d55,13-242-00,"Ralk Hand Drill",Uncategorized,General,,
46f23860-9088-4804-afe9-3c3dbbf1dabe,13-226-16,"Drilling chuck",Uncategorized,General,,
528c8afb-c4ee-436b-b0d9-03258ed3981f,13-183-23,"Wire Cutting Plier",Uncategorized,General,,
11c06be4-d3e1-4668-9fd1-6ecea9c6722e,13-232-08,"T handle for quick coupling",Uncategorized,General,,
b1bf8e2f-c66e-41ee-b1d4-525235f02d8a,13-228-04,"Drilling chuck",Uncategorized,General,,
5d72fd8d-4997-4177-9fbe-38bcf538cfeb,13-230-10,"Drilling chuck",Uncategorized,General,,
3dab725c-842f-40b4-9484-0cf09cb9ac1d,13-218-00,"Wire traction bow",Uncategorized,General,,
4548fdc3-4de0-48af-9004-3a6a2cb98fc8,13-216-00,"Wire traction bow",Uncategorized,General,,
c29b8902-31bf-454c-ab4d-13087a7e72f6,13-212-00,"Fixation disc",Uncategorized,General,,
37b367c6-209d-40f3-b1e6-d4dddbdbd033,13-204-18,"Wire tightener",Uncategorized,General,,
cbf1f8d3-a59d-469b-9ce7-6948a30002aa,13-240-01,"Bunnell Hand Drill",Uncategorized,General,,
c123e205-16d6-401c-8bb5-e7f2d594479d,13-224-14,"Steinmann pin",Uncategorized,General,,
c832671f-f1d9-43bb-b0d5-55f68e04517c,13-196-24,"Wire cutting pliers",Uncategorized,General,,
caa62a6f-c5a1-433e-a1a5-9b7ae144e226,13-166-19,"Flat Nose Plier",Uncategorized,General,,
a157dcef-8c98-46ca-8e29-db2a750224e4,13-115-03,"Spherical Burr",Uncategorized,General,,
5ab2389f-6f93-4fcd-a2f4-82fc82f981b0,11-554-01,"Reverdin Needle",Uncategorized,General,,
1fa8508a-a7c0-41b8-8cbf-300468b8aac8,11-608-23,"Modell Wien Ligature Catcher",Uncategorized,General,,
0967fc64-5da8-446a-aa2e-e4b141d62beb,11-594-18,"Schmieden Ligature Conductor",Uncategorized,General,,
513fe5f5-1711-4624-ba08-462974a798a1,11-578-21,"Deschamps Ligature Needle",Uncategorized,General,,
ef3a3b44-25a6-4fec-aad2-d057e457d7ff,13-178-13,"Wire Cutting Plier",Uncategorized,General,,
de9ad10c-a8a4-4be4-a062-1243be83ba1d,11-574-24,"Deschamps Ligature Needle",Uncategorized,General,,
2baad252-c8b1-429a-9a60-7a6b21929ce7,13-108-40,"Bier Amputation Saw",Uncategorized,General,,
4c5ae70f-ea7b-4d6d-9c8c-96fba45c5308,13-120-00,"Kirschner Hand Drill",Uncategorized,General,,
daf70ad2-1a18-400b-8718-a870f0d3f3a9,13-192-30,"Cutter for cutting off KIRSCHNER wires",Uncategorized,General,,
94d430ed-f8d8-422b-9053-2cbcb193aa9b,13-156-01,"Flat Nose Plier",Uncategorized,General,,
a15ff5ff-0332-4b63-a4fc-d64a42354753,11-550-01,"Reverdin Needle",Uncategorized,General,,
27ad3eeb-6a2f-4779-87c2-6637f2d7a0ac,13-114-01,"Twist drill",Uncategorized,General,,
2a5a8dd5-4ebc-46e1-a8d8-bd8b1ae8bff3,11-582-01,"Brunner Ligature Needle",Uncategorized,General,,
b2cf84c3-b642-46ef-85d8-b0197a4c415f,13-106-35,"Charriere Amputation Saw",Uncategorized,General,,
99d3f30a-0b95-4a6d-9b70-91a6c1d71594,11-600-22,"Payr Ligature Conductor",Uncategorized,General,,
9cc64ac3-4f63-4580-a1e4-9bb5e26810c2,13-152-20,"Vise Grip",Uncategorized,General,,
f18556c9-b708-4b24-82df-d771557de90e,11-274-18,"M",Uncategorized,General,,
ffe073a2-f720-4e21-93ae-ee01c45a003e,13-160-15,"Combi-flat nose plier",Uncategorized,General,,
686b8d96-deea-4bca-bd90-4ae11b648111,13-102-26,"Charriere Amputation Saw",Uncategorized,General,,
ed724dbe-ef27-49f6-9b93-7f51e3901373,12-214-17,"Wolff Plaster Breaker",Uncategorized,General,,
1adbcc7f-bac6-42f7-ad03-b1737f2ebac0,13-150-18,"Flat Nose Plier",Uncategorized,General,,
45affe40-96c0-4bc2-90ce-19aa469af1e5,11-606-23,"Ligature Adjuster",Uncategorized,General,,
909ad65c-3aa3-407f-ac2f-b12e8b1511a7,11-598-01,"Konig Ligature Conductor",Uncategorized,General,,
05485931-ca64-4f0c-8f7f-7365f0d42f5f,11-580-21,"Deschamps Ligature Needle",Uncategorized,General,,
fbfa8bcc-9167-46ec-a58c-f23453447c77,11-562-20,"Ligature Needle",Uncategorized,General,,
2e76d6a4-c139-4951-90fe-dc1d87804eb6,11-552-01,"Reverdin Needle",Uncategorized,General,,
adc56e79-5f90-4600-a339-f28df11dc941,13-180-17,"Wire Cutting Plier",Uncategorized,General,,
3195b578-6686-4c5b-b71b-b3fbf4e6cd5d,13-116-00,"Hudson Hand Drill",Uncategorized,General,,
8a2e4fe4-bfb4-4aad-be06-8d81ce4435e0,12-112-23,"Seutin plaster shear",Uncategorized,General,,
7c1176e8-4d17-4218-92e0-3356ab3ded70,11-590-28,"Demel Wire Guide",Uncategorized,General,,
27c2c18c-a23c-43e5-b434-ed9748b66568,11-602-22,"Payr Ligature Conductor",Uncategorized,General,,
9bc5f547-b1c3-4e82-99df-13bb89f20082,11-564-20,"Cooper Ligature Needle",Uncategorized,General,,
f541703f-a956-4cba-9a7c-d4c2966686b4,13-172-18,"Wire Cutting Plier",Uncategorized,General,,
1eb0b7a5-11bd-4e89-8692-a5fca77caf7b,13-190-18,"Maxi Cutter",Uncategorized,General,,
8c2f9a53-ccfb-4323-ab60-50759620beba,13-158-13,"Flat Nose Plier",Uncategorized,General,,
98aa9bae-d0fa-4f9e-b849-e3e6202a4402,12-216-26,"Wolff Plaster Breaker",Uncategorized,General,,
edb0e7c5-5697-45fd-aa85-05033c9a5620,12-104-20,"Esmarch plaster shear",Uncategorized,General,,
7e71ec3e-caf9-4878-b22b-b74e5a28819b,11-604-22,"Bozemann Knot Tier",Uncategorized,General,,
f31f0111-9ef2-477f-a044-5167f086ad06,11-588-28,"Ligature Conductor",Uncategorized,General,,
193d8386-7b29-431f-9a38-93435ea9b6d0,13-162-16,"Flat Nose Plier",Uncategorized,General,,
3e346549-9334-4d23-a18b-6138292543c0,13-122-00,"Hand Drill",Uncategorized,General,,
91cb2ae6-d352-463a-927e-b011f72b135e,13-200-01,"Kirschner wire traction bows",Uncategorized,General,,
849937bb-3300-4a6c-a551-79e4474cc111,12-196-16,"Engel Plaster Saw",Uncategorized,General,,
b14cef5c-4836-41e7-9597-9fe09d7ca600,12-106-23,"Bergmann plaster shear",Uncategorized,General,,
cef5dea1-addd-4e39-83db-9d5103b9f911,11-596-18,"Schmieden-Payr Ligature Conductor",Uncategorized,General,,
93700bba-ed27-4bb7-925f-605e40bf12d8,11-576-24,"Deschamps Ligature Needle",Uncategorized,General,,
091925fb-03c6-437c-85c1-2c35fa781511,11-570-20,"Deschamps Ligature Needle",Uncategorized,General,,
07504ddf-7acd-4e43-a238-58fe35104d77,13-164-01,"Flat Nose Plier",Uncategorized,General,,
2bbdcce4-a013-4805-9847-9907ba712fbe,13-118-00,"Hard Drill",Uncategorized,General,,
f1d88ac6-4c87-4457-8639-717814633856,11-558-30,"Schmieden-Dick Ligature Needle",Uncategorized,General,,
a82f710c-981c-4302-b345-0dca39786751,13-168-19,"Flat Nose Plier",Uncategorized,General,,
e9340e87-7a88-495e-b790-3bfb935d42ad,11-560-24,"Schmieden Ligature Needle",Uncategorized,General,,
3c5707fb-eb9a-4168-a4bb-0119d427594c,11-584-01,"Brunner Ligature Needle",Uncategorized,General,,
718ca6d3-7b2d-4d12-99fe-011913a31cff,13-104-29,"Satterlee Amputation Saw",Uncategorized,General,,
e4afe966-4df9-4b0b-8edb-f6e80825fcc6,11-586-25,"Kirschner Ligature Conductor",Uncategorized,General,,
7300b69c-561d-4da0-a3a8-edc90f6beb31,13-154-01,"Flat Nose Plier",Uncategorized,General,,
4a836d42-e804-41df-a09d-380d3e3d8808,06-416-79,"Chain with Weight (747 / 645g)",Uncategorized,General,,
bb0000d0-8562-4aa8-9e25-ee40e4a7055b,06-166-15,"Mannerfelt Modif",Uncategorized,General,,
4841c270-cfa9-4e58-9f84-2e066224494d,06-168-15,"Mannerfelt Modif",Uncategorized,General,,
51e8d811-612d-4f0f-babc-0cb3701d5c37,06-212-01,"Mannerfelt Modif",Uncategorized,General,,
712fd84f-44d2-4a18-9097-0b1cce9d89c7,06-184-01,"Mannerfelt Modif",Uncategorized,General,,
7516952e-0a26-4a0c-b34c-c9a899e36b10,06-186-01,"Mannerfelt Modif",Uncategorized,General,,
3e86852b-80a4-4a29-ad95-10eeac8ce0a0,06-164-13,"Mannerfelt Modif",Uncategorized,General,,
96f46f9e-688d-4238-9dbf-f04c39e87a74,28-240-05,"Medicine Cup",Uncategorized,General,,
b5495015-a276-4217-81f6-e4fc83c7287f,28-240-06,"Medicine Cup",Uncategorized,General,,
14799597-53a9-40a4-8980-f0e5cbd244d9,03-322-11,"Jeweler mod",Uncategorized,General,,
afb90019-1b4b-4c87-8092-2c6e872fc0bb,04-172-01,"Muller Vessel Clip",Uncategorized,General,,
2cb5179d-1331-4a19-8abe-57ba22aefbce,04-100-02,"Muller Vessel Clips",Uncategorized,General,,
74fcb9ba-8ab7-499f-b650-9be29a560c25,03-326-11,"Jeweler mod",Uncategorized,General,,
d6aadcc7-6fdf-423a-bf95-ecb5369437ed,04-182-09,"Biemer-Muller Vessel Clip",Uncategorized,General,,
e9de7dad-ecc2-4758-93f4-52b97c36ad22,04-144-02,"Muller Vessel Clips",Uncategorized,General,,
c7bd1933-4abe-43b7-8721-198459de09fe,03-328-11,"Jeweler mod",Uncategorized,General,,
3b71fba5-b033-4672-b7d1-83a8892a45ab,28-326-02,"Irrigator",Uncategorized,General,,
1a0e878a-1761-4376-ba8a-b66f80bda565,04-188-04,"Mini Vessel Clip",Uncategorized,General,,
28255f22-b983-4d42-bd8f-b02f8e8fbde4,04-174-09,"Biemer-Muller Vessel Clip",Uncategorized,General,,
5f356a45-7430-4612-bfa9-a50296204e3a,04-168-05,"Biemer Vessel Clip",Uncategorized,General,,
aa15e4f5-ef58-4d1a-a7c9-dc65bb12b80e,04-168-04,"Biemer Vessel Clip",Uncategorized,General,,
5e350fd6-17fc-4dca-8ff0-c35e9b9a00da,04-132-02,"Muller Vessel Clips",Uncategorized,General,,
c490096b-61b6-4647-8487-f75f13f4d1fb,03-318-11,"Jeweler mod",Uncategorized,General,,
a9b5b0ae-567d-48ec-8602-11bf20cbd0c3,03-324-11,"Jeweler mod",Uncategorized,General,,
85e6c4fe-6e70-4fc2-ac1b-2c74ea293182,04-178-04,"Biemer-Muller Vessel Clip",Uncategorized,General,,
883b68ae-4c97-4164-8049-7d1e9bdd5f1a,04-180-09,"Biemer-Muller Vessel Clip",Uncategorized,General,,
178ca2e4-ad95-4409-9ec5-dd109edcd5dd,04-116-02,"Muller Vessel Clips",Uncategorized,General,,
ad145599-4c71-4178-85f6-0e0fea3e6f15,03-320-11,"Jeweler mod",Uncategorized,General,,
3be65cd7-8ea9-4d87-8dbe-8ad939ad97bb,04-170-05,"Biemer Vessel Clip",Uncategorized,General,,
27e7fe1c-17be-42e8-91f7-df44746c9273,06-184-02,"Mannerfelt Modif",Uncategorized,General,,
b5df0719-7c01-44b3-976b-47080a929695,06-186-02,"Mannerfelt Modif",Uncategorized,General,,
a4c9d929-ca53-4d3c-8273-ed2fbe1b57c7,06-186-03,"Mannerfelt Modif",Uncategorized,General,,
88413bdd-0683-4838-b543-d717f7716ee5,06-184-03,"Mannerfelt Modif",Uncategorized,General,,
b7ac6ca2-651d-42cd-81b3-191921014466,06-212-02,"Mannerfelt Modif",Uncategorized,General,,
374e9905-9053-495d-b8e9-71b629229538,06-212-03,"Mannerfelt Modif",Uncategorized,General,,
985d6687-2398-4e45-9358-038da333c689,03-234-15,"Russ",Uncategorized,General,,
c4f0198c-1e77-4d72-9bdc-9ad4943e8396,02-238-16,"Locklin",Uncategorized,General,,
67464fbd-dd10-45eb-a289-7207d6c6ed7b,02-292-22,"Strully",Uncategorized,General,,
b331c9e2-12cd-4b57-a396-9f5f302155dc,02-296-17,"Dean",Uncategorized,General,,
8c8f35ce-2793-40bf-92d6-9fbd877185c8,02-308-15,"Schuhmacher",Uncategorized,General,,
ba67b16d-a1bd-49d1-8b84-2bc482ce9a36,02-290-14,"Favaloro",Uncategorized,General,,
1622aa6e-99c2-4030-83d2-74cdc995e468,02-230-15,"Cottle",Uncategorized,General,,
36379350-45d7-4719-9e00-f9f32dd15892,02-226-14,"Cinelli",Uncategorized,General,,
39da4bd3-1e48-4a40-90b1-902f03741038,28-326-03,"Irrigator",Uncategorized,General,,
d67f1c94-3a1d-41a4-89ce-f21c050e0371,02-304-18,"Waldmann",Uncategorized,General,,
2a0a4670-b9ce-4090-95e0-f643e7a777a0,28-330-02,"Measuring Jug",Uncategorized,General,,
55d0a45d-ddac-4511-aeba-fd644d3855b5,02-350-25,"Lloyd-Davies (Goligher&#8217;s)",Uncategorized,General,,
40ef98a9-00bc-42a4-baa8-6782c9354cc3,02-290-15,"Favaloro",Uncategorized,General,,
e96cef35-5db0-4862-bc5e-c25ac6c5d04c,02-222-10,"Converse",Uncategorized,General,,
27ba8c7c-0b53-4d9b-bbb8-0e35164339bf,02-235-13,"Goldman-Fox",Uncategorized,General,,
